orientation,household,decoration,residence_id,unit_price,house_type,property_type,residence_url,house_owner,mortgage,area,elevator,build_type,heating_style,structure,lj_num,total_floor,crawl_time,listing_date,last_deal,house_backup,inner_area,total_price,build_struct,ring_num,url,house_age,floor,house_type_struct
西北,一梯两户,其他,0,28247,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611043475800/,暂无数据,暂无数据,159.31㎡,有,板楼,,3室1厅1厨2卫,106100667858,11,2017-09-21 14:41:41,2017-09-20,暂无数据,未上传房本照片,暂无数据,450,钢混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100667858.html,暂无数据,中楼层,暂无数据
南,两梯四户,其他,0,23868,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611043476911/,非共有,暂无数据,146.64㎡,有,板楼,,3室2厅1厨2卫,106100669485,16,2017-09-21 14:41:41,2017-09-20,2010-12-01,已上传房本照片,128.9㎡,350,钢混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100669485.html,满五年,中楼层,暂无数据
东,四梯六户,其他,0,19266,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611043476911/,暂无数据,暂无数据,93.43㎡,有,板楼,,1室1厅1厨1卫,106100668646,16,2017-09-21 14:41:41,2017-09-20,暂无数据,未上传房本照片,暂无数据,180,钢混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100668646.html,暂无数据,低楼层,暂无数据
西,一梯四户,其他,0,11201,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611042827953/,共有,暂无数据,44.64㎡,无,板楼,,2室1厅1厨1卫,106100670084,6,2017-09-21 14:41:41,2017-09-21,2010-07-26,已上传房本照片,39.6㎡,50,砖混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100670084.html,满五年,低楼层,暂无数据
西南,一梯四户,其他,0,18205,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611043134166/,共有,暂无数据,109.86㎡,有,板塔结合,,3室2厅1厨2卫,106100670105,11,2017-09-21 14:41:45,2017-09-21,2016-08-15,已上传房本照片,91.06㎡,200,钢混结构, 三环至绕城高速,https://cd.lianjia.com/ershoufang/106100670105.html,暂无数据,高楼层,暂无数据
南 北,一梯两户,精装,0,44243,普通住宅,商品房,https://bj.lianjia.com/xiaoqu/1111027380719/,非共有,无抵押,92.67㎡,无,板楼,自供暖,2室1厅1厨2卫,101102101840,6,2017-09-21 14:41:45,2017-09-20,2009-07-16,已上传房本照片,82.98㎡,410,钢混结构, 五至六环,https://bj.lianjia.com/ershoufang/101102101840.html,满五年,顶层,暂无数据
东,八梯四十五户,简装,0,24838,商业办公类,商品房,https://bj.lianjia.com/xiaoqu/1111046557572/,非共有,有抵押 建设银行 客户偿还,52.34㎡,有,板楼,集中供暖,2房间1卫,101102104606,7,2017-09-21 14:41:55,2017-09-20,2015-04-01,已上传房本照片,32.23㎡,130,钢混结构, 五至六环,https://bj.lianjia.com/ershoufang/101102104606.html,满两年,中楼层,跃层
北,一梯三十户,其他,0,19153,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611042971341/,共有,暂无数据,46.99㎡,无,塔楼,,1室1厅1厨1卫,106100668479,8,2017-09-21 14:42:36,2017-09-20,2016-06-20,已上传房本照片,36.68㎡,90,钢混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100668479.html,暂无数据,中楼层,暂无数据
南,两梯四户,其他,0,20022,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611041806081/,暂无数据,暂无数据,81.91㎡,有,塔楼,,2室2厅1厨1卫,106100668848,11,2017-09-21 14:42:37,2017-09-20,暂无数据,未上传房本照片,70.77㎡,164,钢混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100668848.html,暂无数据,低楼层,暂无数据
南,一梯二十八户,其他,0,15205,普通住宅,商品房,,暂无数据,暂无数据,28.28㎡,暂无数据,暂无数据,,1室1厅1厨1卫,103101745756,26,2017-09-21 14:42:45,2017-09-21,暂无数据,未上传房本照片,暂无数据,43,未知结构, ,https://hf.lianjia.com/ershoufang/103101745756.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,46003,普通住宅,商品房,https://bj.lianjia.com/xiaoqu/1111027381517/,共有,暂无数据,104.34㎡,无,板楼,集中供暖,2室2厅1厨2卫,101102101472,6,2017-09-21 14:42:58,2017-09-20,2014-12-12,已上传房本照片,94.32㎡,480,钢混结构, 五至六环,https://bj.lianjia.com/ershoufang/101102101472.html,满两年,底层,暂无数据
西南,两梯六户,其他,0,15359,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611041489466/,非共有,暂无数据,48.83㎡,有,板楼,,1室1厅1厨1卫,106100668095,15,2017-09-21 14:43:02,2017-09-20,2017-09-20,已上传房本照片,42㎡,75,钢混结构, 一至二环,https://cd.lianjia.com/ershoufang/106100668095.html,暂无数据,中楼层,暂无数据
南,一梯三户,其他,0,11196,普通住宅,已购公房,https://cd.lianjia.com/xiaoqu/1620024447843321/,暂无数据,暂无数据,53.59㎡,无,板楼,,2室1厅1厨1卫,106100668712,7,2017-09-21 14:43:09,2017-09-20,暂无数据,未上传房本照片,暂无数据,60,砖混结构, ,https://cd.lianjia.com/ershoufang/106100668712.html,暂无数据,中楼层,暂无数据
南,一梯二十八户,其他,0,14499,普通住宅,商品房,,暂无数据,暂无数据,48.28㎡,暂无数据,暂无数据,,1室1厅1厨1卫,103101742294,26,2017-09-21 14:43:13,2017-09-20,暂无数据,未上传房本照片,暂无数据,70,未知结构, ,https://hf.lianjia.com/ershoufang/103101742294.html,暂无数据,高楼层,暂无数据
南,一梯三十二户,其他,0,22642,商住两用,商品房,,暂无数据,暂无数据,53㎡,暂无数据,暂无数据,,2室2厅1厨2卫,103101742330,20,2017-09-21 14:43:13,2017-09-20,暂无数据,未上传房本照片,暂无数据,120,未知结构, ,https://hf.lianjia.com/ershoufang/103101742330.html,暂无数据,高楼层,暂无数据
南,两梯四户,其他,0,52015,普通住宅,商品房,https://xm.lianjia.com/xiaoqu/3911100797456/,非共有,暂无数据,106.7㎡,有,板楼,,3室2厅1厨2卫,105101014097,7,2017-09-21 14:43:16,2017-09-21,2004-10-26,已上传房本照片,106.7㎡,555,钢混结构, ,https://xm.lianjia.com/ershoufang/105101014097.html,满五年,低楼层,暂无数据
东南,两梯八户,精装,0,60694,普通住宅,一类经济适用房,https://bj.lianjia.com/xiaoqu/1111027380293/,非共有,无抵押,103.8㎡,有,塔楼,集中供暖,3室1厅1厨1卫,101102101963,24,2017-09-21 14:43:22,2017-09-20,2005-04-11,已上传房本照片,暂无数据,630,钢混结构, 三至四环,https://bj.lianjia.com/ershoufang/101102101963.html,满五年,中楼层,暂无数据
南 北,一梯两户,简装,0,43814,普通住宅,已购公房,https://bj.lianjia.com/xiaoqu/1111027373802/,非共有,无抵押,65.96㎡,无,板楼,集中供暖,2室1厅1厨1卫,101102101351,6,2017-09-21 14:43:36,2017-09-20,2001-08-01,已上传房本照片,60㎡,289,混合结构, 五至六环,https://bj.lianjia.com/ershoufang/101102101351.html,满五年,低楼层,暂无数据
南,一梯两户,其他,0,15898,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011053192154/,暂无数据,暂无数据,75.48㎡,暂无数据,板楼,,3室2厅1厨1卫,106100668584,7,2017-09-21 14:43:41,2017-09-20,暂无数据,未上传房本照片,暂无数据,120,砖混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100668584.html,暂无数据,高楼层,暂无数据
南,两梯四户,其他,0,17184,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011056162383/,非共有,暂无数据,81.47㎡,有,塔楼,,2室2厅1厨1卫,106100667901,18,2017-09-21 14:43:48,2017-09-20,2009-12-08,已上传房本照片,69.22㎡,140,钢混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100667901.html,满五年,中楼层,暂无数据
南,一梯两户,其他,0,20176,普通住宅,商品房,,暂无数据,暂无数据,53.53㎡,暂无数据,暂无数据,,2室1厅1厨1卫,103101745089,6,2017-09-21 14:43:51,2017-09-21,暂无数据,未上传房本照片,暂无数据,108,未知结构, ,https://hf.lianjia.com/ershoufang/103101745089.html,暂无数据,中楼层,暂无数据
西南,三梯六户,其他,0,13985,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011055368733/,暂无数据,暂无数据,89.38㎡,有,塔楼,,2室2厅1厨1卫,106100668874,25,2017-09-21 14:44:48,2017-09-20,暂无数据,未上传房本照片,暂无数据,125,钢混结构, 三环至绕城高速,https://cd.lianjia.com/ershoufang/106100668874.html,暂无数据,低楼层,暂无数据
东南,一梯八户,其他,0,14393,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611062687228/,共有,暂无数据,61.14㎡,暂无数据,塔楼,,2室1厅1厨1卫,106100670543,19,2017-09-21 14:44:55,2017-09-21,2017-09-21,已上传房本照片,暂无数据,88,钢混结构, 三环至绕城高速,https://cd.lianjia.com/ershoufang/106100670543.html,暂无数据,低楼层,暂无数据
南,两梯三户,其他,0,17241,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611043035379/,非共有,暂无数据,174㎡,有,塔楼,,3室2厅1厨2卫,106100668822,18,2017-09-21 14:44:56,2017-09-20,2004-04-08,已上传房本照片,146.05㎡,300,钢混结构, 一至二环,https://cd.lianjia.com/ershoufang/106100668822.html,满五年,中楼层,暂无数据
南,一梯两户,其他,0,14019,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011052621303/,暂无数据,暂无数据,94.16㎡,无,板楼,,3室1厅1厨1卫,106100669027,7,2017-09-21 14:44:57,2017-09-20,暂无数据,未上传房本照片,暂无数据,132,砖混结构, 二至三环,https://cd.lianjia.com/ershoufang/106100669027.html,暂无数据,高楼层,暂无数据
东南,一梯两户,其他,0,20000,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011053761737/,暂无数据,暂无数据,164㎡,有,板楼,,4室2厅1厨2卫,106100669841,8,2017-09-21 14:44:57,2017-09-20,暂无数据,未上传房本照片,暂无数据,328,钢混结构, 一至二环,https://cd.lianjia.com/ershoufang/106100669841.html,暂无数据,低楼层,暂无数据
南 北,一梯三户,其他,0,39441,普通住宅,私产,https://bj.lianjia.com/xiaoqu/1111027375939/,非共有,无抵押,83.67㎡,有,板楼,集中供暖,1室1厅1厨1卫,101102102559,8,2017-09-21 14:45:15,2017-09-20,2005-09-16,已上传房本照片,68.62㎡,330,钢混结构, 五至六环,https://bj.lianjia.com/ershoufang/101102102559.html,满五年,低楼层,暂无数据
南 西 北,一梯两户,精装,0,41618,普通住宅,私产,https://bj.lianjia.com/xiaoqu/1111027378310/,非共有,无抵押,94.91㎡,无,板楼,自供暖,2室2厅1厨1卫,101102102110,6,2017-09-21 14:45:15,2017-09-20,2005-08-29,已上传房本照片,85.76㎡,395,混合结构, 五至六环,https://bj.lianjia.com/ershoufang/101102102110.html,满五年,中楼层,暂无数据
南 北,一梯两户,简装,0,45039,普通住宅,商品房,https://bj.lianjia.com/xiaoqu/1111046362161/,非共有,无抵押,74.38㎡,无,板楼,集中供暖,2室1厅1厨1卫,101102103537,7,2017-09-21 14:45:16,2017-09-20,2016-03-16,已上传房本照片,暂无数据,335,混合结构, 五至六环,https://bj.lianjia.com/ershoufang/101102103537.html,暂无数据,中楼层,暂无数据
南,一梯一户,其他,0,25255,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1611060439923/,共有,暂无数据,593.95㎡,无,板楼,,7室2厅1厨7卫,106100667836,3,2017-09-21 14:45:16,2017-09-20,2009-08-28,已上传房本照片,暂无数据,1500,钢混结构, 绕城高速至第二绕城高速,https://cd.lianjia.com/ershoufang/106100667836.html,满五年,地下室,暂无数据
南,两梯四户,其他,0,19576,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011055512794/,暂无数据,暂无数据,117.49㎡,有,塔楼,,3室2厅1厨2卫,106100668307,18,2017-09-21 14:45:16,2017-09-20,暂无数据,未上传房本照片,暂无数据,230,钢混结构, 绕城高速至第二绕城高速,https://cd.lianjia.com/ershoufang/106100668307.html,暂无数据,中楼层,暂无数据
东南,一梯两户,其他,0,13227,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011055400705/,暂无数据,暂无数据,241.93㎡,无,板楼,,4室2厅1厨3卫,106100669161,5,2017-09-21 14:45:17,2017-09-20,暂无数据,未上传房本照片,暂无数据,320,砖混结构, 绕城高速至第二绕城高速,https://cd.lianjia.com/ershoufang/106100669161.html,暂无数据,中楼层,暂无数据
东南,两梯四户,精装,0,15405,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011055676269/,非共有,有抵押 23万元 交通银行 客户偿还,113.6㎡,有,板楼,,3室2厅1厨2卫,106100669685,31,2017-09-21 14:45:17,2017-09-20,2012-06-14,已上传房本照片,90.16㎡,175,钢混结构, 三环至绕城高速,https://cd.lianjia.com/ershoufang/106100669685.html,满五年,中楼层,暂无数据
东南,一梯两户,其他,0,12775,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/3011056131816/,暂无数据,暂无数据,168.3㎡,无,板塔结合,,4室3厅1厨3卫,106100670194,6,2017-09-21 14:45:17,2017-09-21,暂无数据,未上传房本照片,149.65㎡,215,钢混结构, 绕城高速至第二绕城高速,https://cd.lianjia.com/ershoufang/106100670194.html,暂无数据,高楼层,暂无数据
东南,三梯十二户,精装,0,62932,普通住宅,二类经济适用房,https://bj.lianjia.com/xiaoqu/1111027377021/,非共有,无抵押,65.15㎡,有,塔楼,集中供暖,1室1厅1厨1卫,101102101559,25,2017-09-21 14:45:30,2017-09-20,2016-12-02,已上传房本照片,53.54㎡,410,钢混结构, 四至五环,https://bj.lianjia.com/ershoufang/101102101559.html,暂无数据,高楼层,平层
南 北,一梯两户,其他,0,12745,普通住宅,商品房,,暂无数据,暂无数据,102㎡,暂无数据,板楼,,3室2厅1厨1卫,103101745531,6,2017-09-21 14:45:32,2017-09-21,暂无数据,未上传房本照片,暂无数据,130,未知结构, ,https://hf.lianjia.com/ershoufang/103101745531.html,暂无数据,低楼层,暂无数据
西北,两梯十一户,简装,0,60859,普通住宅,一类经济适用房,https://bj.lianjia.com/xiaoqu/1111027377326/,非共有,无抵押,141.31㎡,有,塔楼,集中供暖,3室2厅1厨2卫,101102104582,24,2017-09-21 14:45:33,2017-09-20,2005-01-13,已上传房本照片,暂无数据,860,钢混结构, 三至四环,https://bj.lianjia.com/ershoufang/101102104582.html,满五年,低楼层,平层
南 北,一梯十二户,其他,0,15519,普通住宅,商品房,,非共有,暂无数据,90.21㎡,暂无数据,板塔结合,,2室2厅1厨1卫,103101742119,28,2017-09-21 14:45:50,2017-09-20,2015-10-26,已上传房本照片,暂无数据,140,钢混结构, ,https://hf.lianjia.com/ershoufang/103101742119.html,暂无数据,高楼层,暂无数据
南,一梯十二户,其他,0,14470,普通住宅,商品房,,暂无数据,暂无数据,89.84㎡,暂无数据,板塔结合,,2室2厅1厨1卫,103101744003,28,2017-09-21 14:45:51,2017-09-20,暂无数据,未上传房本照片,暂无数据,130,钢混结构, ,https://hf.lianjia.com/ershoufang/103101744003.html,暂无数据,中楼层,暂无数据
东 北,一梯八户,其他,0,12890,普通住宅,商品房,,暂无数据,暂无数据,73.7㎡,暂无数据,板塔结合,,2室2厅1厨1卫,103101745155,34,2017-09-21 14:45:51,2017-09-21,暂无数据,未上传房本照片,暂无数据,95,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745155.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,11401,普通住宅,商品房,,暂无数据,暂无数据,92.1㎡,暂无数据,板塔结合,,2室2厅1厨1卫,103101744974,11,2017-09-21 14:46:44,2017-09-21,暂无数据,未上传房本照片,暂无数据,105,钢混结构, ,https://hf.lianjia.com/ershoufang/103101744974.html,暂无数据,低楼层,暂无数据
南 北,一梯四户,其他,0,13559,普通住宅,商品房,,暂无数据,暂无数据,131.28㎡,暂无数据,板塔结合,,3室2厅1厨2卫,103101745412,33,2017-09-21 14:46:44,2017-09-21,暂无数据,未上传房本照片,暂无数据,178,钢混结构, ,https://hf.lianjia.com/ershoufang/103101745412.html,暂无数据,高楼层,暂无数据
南,一梯三户,其他,0,17172,普通住宅,商品房,,暂无数据,暂无数据,99㎡,暂无数据,板楼,,3室2厅1厨1卫,103101741486,31,2017-09-21 14:46:50,2017-09-20,暂无数据,未上传房本照片,暂无数据,170,未知结构, ,https://hf.lianjia.com/ershoufang/103101741486.html,暂无数据,高楼层,暂无数据
南,一梯四户,其他,0,22044,普通住宅,商品房,,非共有,暂无数据,97.53㎡,暂无数据,暂无数据,,3室2厅1厨1卫,103101741869,34,2017-09-21 14:46:50,2017-09-20,2017-09-20,已上传房本照片,78.72㎡,215,未知结构, ,https://hf.lianjia.com/ershoufang/103101741869.html,暂无数据,中楼层,暂无数据
南,一梯六户,其他,0,19565,普通住宅,商品房,,暂无数据,暂无数据,92㎡,暂无数据,暂无数据,,3室2厅1厨1卫,103101742611,41,2017-09-21 14:46:50,2017-09-20,暂无数据,未上传房本照片,暂无数据,180,未知结构, ,https://hf.lianjia.com/ershoufang/103101742611.html,暂无数据,低楼层,暂无数据
南 北,一梯四户,其他,0,19123,普通住宅,商品房,,暂无数据,暂无数据,101.97㎡,暂无数据,板楼,,3室2厅1厨1卫,103101743133,31,2017-09-21 14:46:51,2017-09-20,暂无数据,未上传房本照片,暂无数据,195,未知结构, ,https://hf.lianjia.com/ershoufang/103101743133.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,18737,普通住宅,商品房,,暂无数据,暂无数据,95㎡,暂无数据,板楼,,3室2厅1厨1卫,103101743578,35,2017-09-21 14:46:51,2017-09-20,暂无数据,未上传房本照片,暂无数据,178,未知结构, ,https://hf.lianjia.com/ershoufang/103101743578.html,暂无数据,低楼层,暂无数据
南,一梯三户,其他,0,17308,普通住宅,商品房,,暂无数据,暂无数据,104㎡,暂无数据,板楼,,3室2厅1厨1卫,103101743600,25,2017-09-21 14:46:51,2017-09-20,暂无数据,未上传房本照片,暂无数据,180,未知结构, ,https://hf.lianjia.com/ershoufang/103101743600.html,暂无数据,高楼层,暂无数据
南 北,一梯三户,精装,0,21264,普通住宅,商品房,,非共有,有抵押 40万元,98.76㎡,暂无数据,板楼,,3室2厅1厨1卫,103101743938,30,2017-09-21 14:46:52,2017-09-20,2014-04-14,已上传房本照片,76.25㎡,210,钢混结构, ,https://hf.lianjia.com/ershoufang/103101743938.html,满两年,中楼层,暂无数据
南,一梯两户,其他,0,19528,普通住宅,商品房,,暂无数据,暂无数据,127㎡,暂无数据,板楼,,4室2厅1厨2卫,103101744789,34,2017-09-21 14:46:52,2017-09-20,暂无数据,未上传房本照片,暂无数据,248,未知结构, ,https://hf.lianjia.com/ershoufang/103101744789.html,暂无数据,高楼层,暂无数据
南,一梯三户,其他,0,18035,普通住宅,商品房,,暂无数据,暂无数据,94.26㎡,暂无数据,板楼,,2室2厅1厨1卫,103101745062,30,2017-09-21 14:46:52,2017-09-21,暂无数据,未上传房本照片,暂无数据,170,未知结构, ,https://hf.lianjia.com/ershoufang/103101745062.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,19091,普通住宅,商品房,,暂无数据,暂无数据,88㎡,暂无数据,板楼,,2室2厅1厨1卫,103101745078,26,2017-09-21 14:46:52,2017-09-21,暂无数据,未上传房本照片,暂无数据,168,未知结构, ,https://hf.lianjia.com/ershoufang/103101745078.html,暂无数据,高楼层,暂无数据
南 北,一梯四户,其他,0,19402,普通住宅,商品房,,非共有,暂无数据,128.34㎡,暂无数据,板楼,,4室2厅1厨2卫,103101745118,41,2017-09-21 14:46:53,2017-09-21,2016-09-01,已上传房本照片,99.12㎡,249,未知结构, ,https://hf.lianjia.com/ershoufang/103101745118.html,暂无数据,低楼层,暂无数据
南,一梯四户,其他,0,18699,普通住宅,商品房,,暂无数据,暂无数据,123㎡,暂无数据,板楼,,3室2厅1厨2卫,103101745453,34,2017-09-21 14:46:53,2017-09-21,暂无数据,未上传房本照片,暂无数据,230,未知结构, ,https://hf.lianjia.com/ershoufang/103101745453.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,其他,0,27512,普通住宅,商品房,,暂无数据,暂无数据,130.85㎡,暂无数据,暂无数据,,4室2厅1厨2卫,103101746096,9,2017-09-21 14:46:54,2017-09-21,暂无数据,未上传房本照片,暂无数据,360,未知结构, ,https://hf.lianjia.com/ershoufang/103101746096.html,暂无数据,低楼层,暂无数据
南 北,两梯六户,精装,0,38998,商业办公类,商品房,https://bj.lianjia.com/xiaoqu/1111027375566/,非共有,无抵押,84.62㎡,有,板塔结合,集中供暖,3房间1卫,101102102061,27,2017-09-21 14:46:57,2017-09-20,2016-11-19,已上传房本照片,65.57㎡,330,钢混结构, 五至六环,https://bj.lianjia.com/ershoufang/101102102061.html,暂无数据,高楼层,暂无数据
西南,两梯四户,精装,0,65617,普通住宅,商品房,https://bj.lianjia.com/xiaoqu/1111027375871/,非共有,无抵押,60.96㎡,有,板塔结合,集中供暖,1室1厅1厨1卫,101102105477,20,2017-09-21 14:46:58,2017-09-20,2009-03-12,已上传房本照片,45.95㎡,400,钢混结构, 五至六环,https://bj.lianjia.com/ershoufang/101102105477.html,满五年,中楼层,平层
南 北,两梯六户,精装,0,38998,商业办公类,商品房,https://bj.lianjia.com/xiaoqu/1111027375566/,非共有,无抵押,84.62㎡,有,板塔结合,集中供暖,3房间1卫,101102102134,27,2017-09-21 14:46:58,2017-09-20,2010-02-04,已上传房本照片,65.57㎡,330,钢混结构, 五至六环,https://bj.lianjia.com/ershoufang/101102102134.html,满五年,高楼层,平层
南 北,一梯两户,精装,0,31250,普通住宅,已购公房,https://bj.lianjia.com/xiaoqu/1111060303550/,非共有,无抵押,54.4㎡,暂无数据,板楼,暂无数据,2室1厅1厨1卫,101102104661,6,2017-09-21 14:47:11,2017-09-20,1993-03-25,已上传房本照片,暂无数据,170,混合结构, ,https://bj.lianjia.com/ershoufang/101102104661.html,满五年,顶层,暂无数据
南 北,一梯三户,其他,0,144737,普通住宅,已购公房,https://bj.lianjia.com/xiaoqu/1111027378248/,非共有,暂无数据,57㎡,无,板楼,集中供暖,2室1厅1厨1卫,101102104292,6,2017-09-21 14:48:03,2017-09-20,2008-12-01,已上传房本照片,40.08㎡,825,混合结构, 二至三环,https://bj.lianjia.com/ershoufang/101102104292.html,满五年,中楼层,暂无数据
东南,两梯六户,精装,0,83523,公寓/住宅,商品房,https://bj.lianjia.com/xiaoqu/1111027374505/,非共有,无抵押,131.7㎡,有,塔楼,集中供暖,2室1厅1厨1卫,101102104496,19,2017-09-21 14:48:03,2017-09-20,2005-04-01,已上传房本照片,1㎡,1100,钢混结构, 三至四环,https://bj.lianjia.com/ershoufang/101102104496.html,满五年,中楼层,平层
西北,一梯十二户,其他,0,10769,普通住宅,商品房,,暂无数据,暂无数据,65㎡,暂无数据,塔楼,,1室1厅1厨1卫,103101745981,32,2017-09-21 14:48:18,2017-09-21,暂无数据,未上传房本照片,暂无数据,70,未知结构, ,https://hf.lianjia.com/ershoufang/103101745981.html,暂无数据,低楼层,暂无数据
南 北,一梯两户,其他,0,46003,普通住宅,商品房,https://bj.lianjia.com/xiaoqu/1111027381517/,共有,暂无数据,104.34㎡,无,板楼,集中供暖,2室2厅1厨2卫,101102101472,6,2017-09-21 14:48:18,2017-09-20,2014-12-12,已上传房本照片,94.32㎡,480,钢混结构, 五至六环,https://bj.lianjia.com/ershoufang/101102101472.html,满两年,底层,暂无数据
南 北,两梯四户,其他,0,20869,普通住宅,商品房,https://qd.lianjia.com/xiaoqu/1511046172127/,暂无数据,暂无数据,88.65㎡,有,板楼,集中供暖,2室1厅1厨1卫,103101742583,16,2017-09-21 14:48:19,2017-09-20,暂无数据,未上传房本照片,69.7㎡,185,钢混结构, ,https://qd.lianjia.com/ershoufang/103101742583.html,暂无数据,中楼层,暂无数据
南 北,一梯两户,简装,0,41497,普通住宅,商品房,https://bj.lianjia.com/xiaoqu/1111027379810/,非共有,有抵押 97万元,68.68㎡,无,板楼,集中供暖,2室1厅1厨1卫,101102102588,6,2017-09-21 14:48:28,2017-09-20,2016-03-16,已上传房本照片,暂无数据,285,混合结构, 四至五环,https://bj.lianjia.com/ershoufang/101102102588.html,暂无数据,底层,暂无数据
南,一梯两户,其他,0,6652,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/1617542651851465/,暂无数据,暂无数据,157.85㎡,暂无数据,板楼,,4室3厅1厨2卫,106100668431,6,2017-09-21 14:48:28,2017-09-20,暂无数据,未上传房本照片,暂无数据,105,未知结构, ,https://cd.lianjia.com/ershoufang/106100668431.html,暂无数据,低楼层,暂无数据
南,两梯四户,其他,0,10741,普通住宅,商品房,https://cd.lianjia.com/xiaoqu/168940854717816/,非共有,暂无数据,83.79㎡,有,板楼,,2室2厅1厨1卫,106100668429,10,2017-09-21 14:48:29,2017-09-20,2011-09-14,已上传房本照片,73.38㎡,90,钢混结构, 绕城高速至第二绕城高速,https://cd.lianjia.com/ershoufang/106100668429.html,满五年,高楼层,暂无数据
东 南,一梯四户,简装,0,31010,普通住宅,商品房,https://nj.lianjia.com/xiaoqu/1411041609662/,共有,有抵押,67.72㎡,无,板楼,,2室1厅1厨1卫,103101741906,5,2017-09-21 14:48:35,2017-09-20,2017-09-20,已上传房本照片,暂无数据,210,砖混结构, ,https://nj.lianjia.com/ershoufang/103101741906.html,暂无数据,高楼层,平层
南 北,一梯两户,简装,0,34104,普通住宅,房改房,https://nj.lianjia.com/xiaoqu/1411000000495/,非共有,暂无数据,67.44㎡,无,板楼,,3室1厅1厨1卫,103101745378,6,2017-09-21 14:48:35,2017-09-21,2014-03-05,已上传房本照片,57.39㎡,230,钢混结构, ,https://nj.lianjia.com/ershoufang/103101745378.html,满两年,低楼层,暂无数据
南,一梯两户,其他,0,12950,普通住宅,暂无数据,,非共有,暂无数据,194.6㎡,暂无数据,暂无数据,,4室2厅1厨1卫,103101742008,18,2017-09-21 14:48:41,2017-09-20,2008-07-29,已上传房本照片,暂无数据,252,未知结构, ,https://hf.lianjia.com/ershoufang/103101742008.html,暂无数据,低楼层,暂无数据
西,六梯十九户,其他,0,26316,普通住宅,商品房,https://qd.lianjia.com/xiaoqu/1511041357182/,暂无数据,暂无数据,171㎡,有,塔楼,集中供暖,2室2厅1厨1卫,103101743483,31,2017-09-21 14:48:41,2017-09-20,暂无数据,未上传房本照片,暂无数据,450,钢混结构, ,https://qd.lianjia.com/ershoufang/103101743483.html,暂无数据,中楼层,暂无数据
南,一梯四户,其他,0,16691,普通住宅,商品房,,暂无数据,暂无数据,89.87㎡,暂无数据,暂无数据,,2室2厅1厨1卫,103101742518,30,2017-09-21 14:48:41,2017-09-20,暂无数据,未上传房本照片,暂无数据,150,未知结构, ,https://hf.lianjia.com/ershoufang/103101742518.html,暂无数据,中楼层,暂无数据
南 北,一梯六户,其他,0,16610,普通住宅,商品房,,暂无数据,暂无数据,117.4㎡,暂无数据,塔楼,,3室2厅1厨1卫,103101745449,32,2017-09-21 14:48:41,2017-09-21,暂无数据,未上传房本照片,暂无数据,195,未知结构, ,https://hf.lianjia.com/ershoufang/103101745449.html,暂无数据,高楼层,暂无数据
南,一梯十四户,其他,0,15092,普通住宅,商品房,,暂无数据,暂无数据,66.26㎡,暂无数据,暂无数据,,2室1厅1厨1卫,103101745783,33,2017-09-21 14:48:41,2017-09-21,暂无数据,未上传房本照片,暂无数据,100,未知结构, ,https://hf.lianjia.com/ershoufang/103101745783.html,暂无数据,低楼层,暂无数据
